"cluster_1","cluster_2"
0.973270526795951,0.0267294732040491
0.996171891678443,0.00382810832155703
0.183675739961651,0.816324260038349
1.75215122971819e-06,0.99999824784877
0.934898214600289,0.0651017853997113
0.99999939173197,6.08268030586234e-07
1.24433132339471e-08,0.999999987556687
8.33644000277805e-08,0.9999999166356
0.999999702984144,2.97015856332044e-07
0.999914795635139,8.52043648608165e-05
0.62849972592037,0.37150027407963
1.32606747351765e-07,0.999999867393253
0.999999995221214,4.77878594091815e-09
0.999991064223211,8.93577678852012e-06
2.49293873650863e-05,0.999975070612635
0.999999966648869,3.33511313122223e-08
0.999999814135499,1.85864501173956e-07
0.999999999695466,3.04533824628342e-10
0.9999999684733,3.15266998638808e-08
0.996889185305039,0.00311081469496111
0.99999992936342,7.06365805478048e-08
0.999999103769043,8.96230956677668e-07
0.999999243442045,7.56557954729493e-07
0.000175868357640746,0.999824131642359
0.992897047016997,0.00710295298300259
0.999999992399639,7.6003612771533e-09
7.10775390281226e-06,0.999992892246097
1.63941148911286e-06,0.999998360588511
4.50642544676789e-05,0.999954935745532
0.999708435770657,0.000291564229343509
0.999616336714917,0.000383663285082894
0.999696573166591,0.000303426833408622
0.000353547965732734,0.999646452034267
0.999999976628906,2.33710937564685e-08
2.32528124179288e-07,0.999999767471876
5.45280945205375e-08,0.999999945471905
0.999999997852526,2.14747379028636e-09
1.5741792324503e-06,0.999998425820767
0.999982768636841,1.72313631589526e-05
4.8560821900172e-07,0.999999514391781
0.99968777006259,0.000312229937409654
0.999930653489478,6.93465105218486e-05
2.0206711589236e-07,0.999999797932884
0.00200039524645142,0.997999604753549
4.90443663604264e-07,0.999999509556336
0.999999976523454,2.34765460035491e-08
0.999999576183545,4.23816455362789e-07
0.999460280446104,0.000539719553895741
0.989977990696457,0.010022009303543
3.4082852390952e-05,0.999965917147609
0.999999999059324,9.40676300907255e-10
0.148901238308727,0.851098761691273
6.44834065269694e-07,0.999999355165935
2.24683661635968e-05,0.999977531633836
2.60923638583283e-05,0.999973907636142
0.0035754817368366,0.996424518263163
0.999999591192125,4.08807875288354e-07
6.67372168947838e-06,0.999993326278311
0.0184699175551902,0.98153008244481
0.0045147461471596,0.99548525385284
7.60681266085582e-06,0.999992393187339
1.13736265701134e-07,0.999999886263734
0.993505801145604,0.00649419885439587
0.999988049525564,1.19504744356096e-05
0.999992363080362,7.63691963838194e-06
0.999951935044529,4.80649554706565e-05
0.999854498960559,0.000145501039441041
0.999999413557258,5.86442741689441e-07
0.00580388645214715,0.994196113547853
3.43432150917324e-05,0.999965656784908
0.999628890371805,0.000371109628195125
0.999999998673372,1.32662841804602e-09
0.999987369034328,1.26309656720454e-05
0.99999999794415,2.05585027009825e-09
0.000275020437239742,0.99972497956276
0.000786551641716926,0.999213448358283
1.54497137542534e-06,0.999998455028625
0.999995571927734,4.42807226610369e-06
4.94801708676129e-08,0.999999950519829
6.20485586281041e-06,0.999993795144137
2.9510498372167e-06,0.999997048950163
8.69168419200075e-06,0.999991308315808
0.999999963093999,3.69060006456171e-08
7.70450004097145e-10,0.99999999922955
0.999999993793225,6.20677460202287e-09
0.999998750940042,1.24905995753093e-06
0.999980828139431,1.91718605691285e-05
0.999999901265645,9.87343553841231e-08
0.999831169894694,0.000168830105306342
4.30785152600857e-07,0.999999569214848
7.68372810859559e-05,0.999923162718914
2.66674802213394e-10,0.999999999733325
0.999999999869227,1.30773104235941e-10
2.60898427789769e-07,0.999999739101572
1.35959159109124e-08,0.999999986404084
0.40236489959741,0.59763510040259
0.999999999673639,3.26360636360071e-10
0.999991214857349,8.78514265092125e-06
2.80626400328366e-10,0.999999999719374
6.18370075088731e-06,0.999993816299249
8.98573598069468e-08,0.99999991014264
0.997248569399336,0.00275143060066445
0.999999842004251,1.57995749151829e-07
3.8580845637949e-08,0.999999961419154
0.999953665038258,4.63349617417785e-05
0.999971124842275,2.88751577247893e-05
1.55070975638219e-08,0.999999984492902
1.59104301928109e-07,0.999999840895698
0.999999963731695,3.62683052152189e-08
0.99998479570673,1.52042932704221e-05
0.00237338298682609,0.997626617013174
0.99993850827613,6.14917238698145e-05
5.97383953162696e-05,0.999940261604684
8.71062476103625e-07,0.999999128937524
2.31215278918541e-05,0.999976878472108
2.569416849591e-05,0.999974305831504
1.52205864761521e-05,0.999984779413524
1.26501125926413e-06,0.999998734988741
1.93012894134037e-06,0.999998069871059
1.66604199207753e-08,0.99999998333958
0.985714219484304,0.0142857805156965
0.999998859520514,1.14047948568016e-06
5.96774131776618e-05,0.999940322586822
0.999419421994563,0.000580578005437322
0.99999655332987,3.44667013046916e-06
0.00149498637990159,0.998505013620098
1.03304084266234e-08,0.999999989669592
0.999996121392543,3.87860745726454e-06
0.000493623921389152,0.999506376078611
3.99223557042414e-06,0.99999600776443
0.999991567158684,8.43284131559447e-06
0.668443036767709,0.331556963232291
0.389632227156721,0.610367772843279
9.40657915144264e-08,0.999999905934209
2.13872967523224e-06,0.999997861270325
0.999776797136987,0.000223202863012677
8.75309491876155e-08,0.999999912469051
4.54910409700815e-05,0.99995450895903
4.51637530248638e-06,0.999995483624697
0.999985285064071,1.47149359290954e-05
3.24712787679343e-09,0.999999996752872
0.999999998750364,1.2496354201954e-09
0.00101444928620758,0.998985550713792
0.999999811938453,1.88061547349501e-07
0.999999999100568,8.99432023559351e-10
0.999703823029124,0.000296176970875607
0.999999996777168,3.22283168437893e-09
4.5994512874925e-07,0.999999540054871
2.77269747843157e-06,0.999997227302521
0.9999996010171,3.98982899533568e-07
0.999578079569953,0.000421920430046435
3.2148360835374e-06,0.999996785163917
0.984554328177054,0.0154456718229457
3.4740651789214e-06,0.999996525934821
0.999999998165614,1.83438601694673e-09
0.999999442634665,5.57365334850091e-07
5.50949377793422e-08,0.999999944905062
0.999989875324543,1.01246754567911e-05
3.81819277696103e-05,0.99996181807223
0.00112350069228488,0.998876499307715
0.998793360543698,0.00120663945630152
1.32028431510183e-06,0.999998679715685
0.00382117052451618,0.996178829475484
3.24403915903759e-07,0.999999675596084
0.00136367969552192,0.998636320304478
5.33143325530654e-09,0.999999994668567
6.26334444001725e-07,0.999999373665556
0.136427902101761,0.863572097898239
1.22340258405178e-07,0.999999877659742
0.999999999641635,3.58364987017983e-10
4.05383421664961e-08,0.999999959461658
3.01544948193485e-06,0.999996984550518
0.000543844746496532,0.999456155253504
0.000197895105068299,0.999802104894932
3.60734033565816e-07,0.999999639265966
0.000280205864167732,0.999719794135832
0.99999830411798,1.69588202045345e-06
0.999999944637741,5.53622593192794e-08
2.28066000773046e-08,0.9999999771934
4.63059003972971e-06,0.99999536940996
3.0011383271126e-05,0.999969988616729
6.96835366496109e-07,0.999999303164633
0.999999632865578,3.67134421933127e-07
0.999999999032068,9.67931618849297e-10
0.000209603442763141,0.999790396557237
7.20938930793024e-05,0.999927906106921
6.96489937998971e-06,0.99999303510062
1.16415178683477e-06,0.999998835848213
0.00393145380911191,0.996068546190888
1.1304806123016e-06,0.999998869519388
0.9999999939219,6.07809946978746e-09
0.999999185207948,8.14792052246361e-07
3.45894685583774e-05,0.999965410531442
0.0111218246518441,0.988878175348156
1.39441385660642e-08,0.999999986055861
0.00615320493981732,0.993846795060183
5.26763792619942e-06,0.999994732362074
0.740128185348852,0.259871814651148
8.89375598463981e-07,0.999999110624402
2.05264096574655e-06,0.999997947359034
9.86642671056249e-07,0.999999013357329
0.999998700985129,1.29901487133747e-06
5.55712664665415e-10,0.999999999444287
0.999999984741639,1.52583611449281e-08
0.99999360205983,6.39794017041151e-06
0.999999999491935,5.08064948025147e-10
4.46954998063302e-06,0.999995530450019
4.04187239493065e-12,0.999999999995958
3.34527430584343e-06,0.999996654725694
1.7197309486389e-06,0.999998280269051
0.999733637911333,0.00026636208866695
0.999470291052923,0.000529708947076487
4.05417584636855e-08,0.999999959458241
0.999999981919038,1.80809615485563e-08
0.999999999804073,1.95926654907538e-10
0.999999222638003,7.77361996555031e-07
0.999998584673783,1.4153262173273e-06
2.11594133159849e-05,0.999978840586684
8.4566506395814e-07,0.999999154334936
9.20561478489452e-07,0.999999079438522
0.999997993270254,2.00672974645005e-06
1.53707253506012e-08,0.999999984629275
0.999983485151062,1.65148489380477e-05
3.76313410573376e-05,0.999962368658943
0.998644163451655,0.00135583654834465
5.34664407676573e-06,0.999994653355923
0.00614517103736191,0.993854828962638
1.40720554917099e-09,0.999999998592795
0.999999999962469,3.75313347947987e-11
0.0818684180126059,0.918131581987394
0.035268957121381,0.964731042878619
4.46321696163347e-07,0.999999553678304
0.999999874682484,1.25317516447005e-07
5.78090041545014e-07,0.999999421909958
0.999999520409855,4.79590144989382e-07
0.999999999773181,2.26819481967791e-10
0.000222777332267511,0.999777222667732
0.999999998250297,1.74970267183336e-09
2.01611512298179e-05,0.99997983884877
5.99110211524883e-06,0.999994008897885
0.999999999997391,2.60885743163783e-12
2.03179692951754e-05,0.999979682030705
0.999907529853698,9.24701463022141e-05
0.999300609897564,0.000699390102435563
0.000136080893529299,0.999863919106471
2.72853332392829e-07,0.999999727146668
0.999557419994222,0.000442580005778433
0.999997695079839,2.30492016127771e-06
5.38448740048278e-06,0.999994615512599
0.999593955194041,0.000406044805958511
0.999760995811278,0.000239004188721629
0.999974211007883,2.57889921169134e-05
0.999999558614806,4.41385193694834e-07
0.999990092263886,9.90773611429268e-06
0.000215589349515673,0.999784410650484
6.42524924321182e-08,0.999999935747507
2.15012925930122e-08,0.999999978498707
0.00452521927043559,0.995474780729564
0.999964606519345,3.53934806550929e-05
2.33985261064661e-07,0.999999766014739
0.999947006514857,5.29934851430233e-05
0.999914161670054,8.58383299460831e-05
3.70698094669083e-06,0.999996293019053
5.80133800434063e-08,0.99999994198662
0.00489171552493252,0.995108284475067
0.999994396078411,5.6039215892099e-06
0.999999848753352,1.51246648295933e-07
1.44458881195279e-05,0.999985554111881
7.24823885855191e-05,0.999927517611415
3.61977849524053e-06,0.999996380221505
0.999992510901141,7.4890988584544e-06
0.999999974990743,2.50092568223288e-08
0.00130366290396184,0.998696337096038
0.999998518373871,1.48162612954002e-06
1.82241562504336e-06,0.999998177584375
2.51844161800276e-10,0.999999999748156
0.999960255982814,3.97440171859031e-05
0.999930561370286,6.9438629713816e-05
0.999962168603045,3.78313969549392e-05
7.95196872722832e-06,0.999992048031273
0.99996495671497,3.50432850300847e-05
0.000633405324072565,0.999366594675927
0.999999999978366,2.16340329049207e-11
0.999999999522176,4.77824390450992e-10
0.981123903540881,0.0188760964591191
0.0366972290465606,0.963302770953439
2.17040647605831e-07,0.999999782959352
0.978048524375655,0.0219514756243445
0.999890332358228,0.000109667641772338
1.45583093401201e-05,0.99998544169066
0.999999921704209,7.82957912212955e-08
6.05910677301927e-08,0.999999939408932
0.999998924504597,1.0754954034133e-06
1.4475248081248e-06,0.999998552475192
2.54887975014303e-10,0.999999999745112
1.8443450680895e-09,0.999999998155655
0.0064758327481234,0.993524167251877
0.974906689989897,0.0250933100101033
4.44254174990932e-08,0.999999955574582
0.999925227918505,7.4772081495172e-05
0.00519859295556213,0.994801407044438
0.000180406368010317,0.99981959363199
1.31659435474393e-06,0.999998683405645
0.999997926689938,2.07331006180159e-06
0.0274615339440386,0.972538466055961
1.13199076003036e-12,0.999999999998868
0.0729111990199283,0.927088800980072
1.4211951527422e-05,0.999985788048473
0.999999991356053,8.64394709708888e-09
0.999999952472706,4.75272937194229e-08
0.999998148194118,1.85180588227039e-06
8.22750623925461e-07,0.999999177249376
9.64218461379791e-05,0.999903578153862
0.00485230808271464,0.995147691917285
0.999996410285523,3.58971447664634e-06
0.999986656928058,1.33430719423026e-05
0.999998294406921,1.70559307915993e-06
0.999979255033738,2.07449662617855e-05
8.41900904956219e-06,0.99999158099095
2.45918576905385e-08,0.999999975408142
0.999999985937374,1.40626260269512e-08
3.07830790112792e-07,0.99999969216921
1.76408512011478e-05,0.999982359148799
0.000127657275907394,0.999872342724093
1.23261143409437e-08,0.999999987673886
1.52408229347237e-06,0.999998475917707
0.997333835273616,0.00266616472638432
0.999999936893867,6.31061326929038e-08
0.00244040949954722,0.997559590500453
0.999846554852549,0.00015344514745076
2.98327852272051e-08,0.999999970167215
0.000265705854486947,0.999734294145513
4.81653083601766e-07,0.999999518346916
0.999999975107238,2.48927619540758e-08
0.999981293207978,1.87067920216182e-05
2.40001605177679e-07,0.999999759998395
0.000182303617745842,0.999817696382254
4.31549306768081e-05,0.999956845069323
0.999999198531658,8.01468342009365e-07
0.999999987647265,1.23527352651417e-08
1.58319551127631e-07,0.999999841680449
6.67484014322895e-05,0.999933251598568
2.59425856761752e-08,0.999999974057414
0.999991458636038,8.54136396234871e-06
0.999813287288637,0.000186712711362762
0.999999574320988,4.25679012340805e-07
1.22204772687916e-09,0.999999998777952
8.14981154173181e-09,0.999999991850188
0.998794049357193,0.00120595064280693
1.39571345617933e-06,0.999998604286544
4.87538768400392e-05,0.99995124612316
0.999985626208613,1.43737913870496e-05
1.30006195625197e-08,0.999999986999381
2.10543134704704e-12,0.999999999997895
0.0138604194078659,0.986139580592134
0.999459647647333,0.000540352352667065
2.43596166665529e-08,0.999999975640383
0.0255303928070626,0.974469607192937
0.999996627109051,3.3728909494752e-06
0.999994586158027,5.41384197248493e-06
4.80982232538307e-06,0.999995190177675
0.00298517289973712,0.997014827100263
0.999999902753987,9.72460129580906e-08
0.954031436104907,0.0459685638950924
4.54949326517102e-06,0.999995450506735
0.999992423038537,7.57696146309983e-06
8.79095535328348e-06,0.999991209044647
0.999910100765143,8.98992348569885e-05
0.999914431898241,8.55681017587004e-05
7.52175114862342e-05,0.999924782488514
0.999999951916279,4.80837207855013e-08
2.94001936220838e-12,0.99999999999706
0.999991657443057,8.34255694266826e-06
5.00271517577295e-07,0.999999499728482
5.74537222123469e-08,0.999999942546278
4.03232296881223e-10,0.999999999596768
0.999979367201995,2.063279800514e-05
4.11214989658634e-09,0.99999999588785
0.99999516570574,4.83429426034888e-06
1.33942234752882e-08,0.999999986605776
8.52388997203762e-06,0.999991476110028
2.26632420424796e-06,0.999997733675796
0.998646298021881,0.00135370197811886
4.46668917918056e-08,0.999999955333108
2.66938054470717e-10,0.999999999733062
1.2791851428395e-09,0.999999998720815
1.11735461740399e-09,0.999999998882645
1.30334698840223e-05,0.999986966530116
0.999999951193094,4.88069061349528e-08
0.999968272508552,3.17274914481849e-05
4.74825030315684e-10,0.999999999525175
0.999999999508707,4.91292969145635e-10
0.998272080981763,0.00172791901823685
9.39813736522222e-08,0.999999906018626
0.999996970128368,3.0298716316726e-06
0.00283195456291417,0.997168045437086
3.03267859154855e-05,0.999969673214085
0.999999328981978,6.71018022551225e-07
5.58555925651235e-09,0.999999994414441
1.12667485030118e-06,0.99999887332515
0.997678964664318,0.00232103533568199
1.41296686719004e-05,0.999985870331328
2.06007220600016e-06,0.999997939927794
5.72298484086373e-06,0.999994277015159
0.000112204075246314,0.999887795924754
0.999999672367622,3.27632377803213e-07
0.999938521537575,6.14784624253441e-05
0.999997760221795,2.23977820512901e-06
0.999999940584087,5.94159126527113e-08
2.88663783381502e-07,0.999999711336217
0.999997638276826,2.36172317382398e-06
0.999983112223373,1.68877766274851e-05
0.000716479719105088,0.999283520280895
0.999997853085169,2.14691483131242e-06
6.43873280526054e-07,0.99999935612672
2.01065367416886e-06,0.999997989346326
0.99999997681491,2.31850898662995e-08
1.38298653370677e-07,0.999999861701347
0.999996575784623,3.42421537738413e-06
0.99999999951531,4.84689964501983e-10
2.50225440389284e-05,0.999974977455961
0.0230758076562505,0.976924192343749
1.36032000139064e-05,0.999986396799986
0.998464593926778,0.00153540607322181
0.999998291729827,1.70827017279743e-06
0.0482692965528763,0.951730703447124
0.999999999901017,9.89834824865327e-11
0.999999741910567,2.58089432874152e-07
0.9999589504026,4.10495974004389e-05
4.43135771949552e-05,0.999955686422805
0.999999958760031,4.12399685536e-08
0.999998159813235,1.84018676505252e-06
0.999999999751766,2.48233663787493e-10
0.000101132546305918,0.999898867453694
1.3396413099304e-08,0.999999986603587
0.000185107381298216,0.999814892618702
0.99994507716449,5.49228355100638e-05
5.07867570832145e-08,0.999999949213243
0.99999996394398,3.60560203960876e-08
9.7747681489329e-06,0.999990225231851
0.00207536114824493,0.997924638851755
2.33702675231694e-07,0.999999766297325
0.999985305686637,1.46943133634428e-05
7.74536439555362e-07,0.99999922546356
0.982514053120992,0.0174859468790083
0.999950065713336,4.99342866637426e-05
0.979734576052444,0.0202654239475564
1.52253514278886e-05,0.999984774648572
1.8120729531528e-05,0.999981879270469
2.43044753902987e-06,0.999997569552461
1.18615338643945e-09,0.999999998813847
5.36260980615247e-08,0.999999946373902
0.995708691922353,0.00429130807764722
0.000498799942379178,0.999501200057621
0.999999970562374,2.94376255872327e-08
0.993560918958464,0.00643908104153631
0.999999985489487,1.45105134897453e-08
0.0662562061296558,0.933743793870344
0.999999950051351,4.99486492395959e-08
7.76847121571042e-10,0.999999999223153
4.53111899644316e-09,0.999999995468881
0.994595399098902,0.00540460090109778
5.96539512810223e-06,0.999994034604872
1.71699239975558e-06,0.9999982830076
0.999960939151432,3.90608485677063e-05
0.999999999997634,2.36561625446162e-12
4.11108905511963e-08,0.999999958889109
0.999954898770416,4.5101229584585e-05
0.8732437007716,0.1267562992284
0.99999964591598,3.54084019498293e-07
0.0308463664313722,0.969153633568628
6.62578866249442e-07,0.999999337421134
0.999998506054595,1.49394540472279e-06
0.449748244350969,0.550251755649031
3.61876190479646e-06,0.999996381238095
0.998517578616555,0.00148242138344518
2.45046724717222e-09,0.999999997549533
0.999999911781176,8.82188240297821e-08
0.000371614832695143,0.999628385167305
0.99999434173438,5.65826562057008e-06
0.99744998570953,0.00255001429046961
3.29247252968362e-07,0.999999670752747
0.999999999762495,2.3750463028419e-10
6.39837540394766e-09,0.999999993601625
0.000880956513446089,0.999119043486554
0.00026492268502954,0.99973507731497
1.32902669636591e-08,0.999999986709733
1.78243076631336e-06,0.999998217569234
0.999977990758788,2.20092412124633e-05
6.23857560075459e-06,0.999993761424399
0.999999999930716,6.92842742906946e-11
6.36485964616574e-05,0.999936351403538
0.999875729487492,0.000124270512508263
0.0139920008716903,0.98600799912831
2.19612595809041e-07,0.999999780387404
0.99979855486682,0.00020144513317971
0.000288604532417799,0.999711395467582
0.999994590880369,5.40911963117594e-06
0.9967387810822,0.0032612189177999
1.14568439570184e-07,0.99999988543156
0.999474705756561,0.000525294243439125
0.999999112278077,8.87721922688095e-07
0.000135357038915184,0.999864642961085
0.122273670809727,0.877726329190273
3.52336295116429e-05,0.999964766370488
2.9571493455153e-08,0.999999970428507
1.40989796265422e-09,0.999999998590102
0.999999574623176,4.25376824526993e-07
1.37743163125645e-07,0.999999862256837
0.999436767487845,0.000563232512154836
1.70104286544693e-05,0.999982989571346
0.999991675471066,8.32452893416464e-06
0.00184188884421606,0.998158111155784
5.09728122499817e-09,0.999999994902719
0.999999947546673,5.24533266689082e-08
2.32868233110371e-05,0.999976713176689
3.67121085326065e-06,0.999996328789147
1.5332928426025e-06,0.999998466707157
5.86861142502928e-08,0.999999941313886
3.71947913700605e-07,0.999999628052086
0.999992425620477,7.57437952285655e-06
0.999999990769004,9.23099600381316e-09
3.35689927230469e-09,0.999999996643101
0.999998048683003,1.95131699665972e-06
0.999999997285217,2.71478322953091e-09
0.999999976360096,2.36399043684385e-08
2.00465236838507e-06,0.999997995347632
3.74958339500517e-05,0.99996250416605
0.99999998443367,1.55663305083116e-08
0.999999998289224,1.71077650123822e-09
0.999989458996312,1.05410036874996e-05
0.999920786363046,7.92136369538982e-05
1.32301115959329e-07,0.999999867698884
0.000182801573353119,0.999817198426647
0.999999986841467,1.31585334231949e-08
0.999996454900875,3.54509912508486e-06
3.52198433584604e-05,0.999964780156642
0.999957050311342,4.29496886581168e-05
0.999989840210382,1.0159789617585e-05
0.999422974633712,0.000577025366287825
0.995368247254249,0.00463175274575077
5.89611650710261e-09,0.999999994103884
2.18460247514994e-05,0.999978153975248
1.20149485702237e-11,0.999999999987985
0.000166942023596056,0.999833057976404
2.85020031749104e-08,0.999999971497997
0.999743961728432,0.000256038271568292
0.999989596489133,1.04035108671051e-05
1.49778021496931e-08,0.999999985022198
0.999999455517889,5.44482111028318e-07
0.477137260341664,0.522862739658336
0.999999997073979,2.92602095691955e-09
0.999870780839145,0.000129219160854589
0.0529083553647037,0.947091644635296
0.999541074472671,0.000458925527328614
2.83576339895438e-05,0.99997164236601
2.7593462221328e-09,0.999999997240654
0.999519694517371,0.000480305482629113
0.000374733880416032,0.999625266119584
7.60780600420338e-06,0.999992392193996
2.66565677347254e-06,0.999997334343227
4.03100226407056e-09,0.999999995968998
2.90009387551057e-05,0.999970999061245
0.021042040724031,0.978957959275969
6.18763769711078e-05,0.999938123623029
1.11146730900962e-05,0.99998888532691
6.20410894142178e-08,0.999999937958911
0.999998618294173,1.38170582712064e-06
0.999996854817084,3.14518291615728e-06
0.999999700629655,2.9937034466217e-07
1.34524654084197e-05,0.999986547534591
0.999972259119488,2.77408805121666e-05
0.00487240752567376,0.995127592474326
1.26647387386431e-05,0.999987335261261
0.999999959744209,4.02557914188586e-08
0.999817928467834,0.000182071532166134
0.999999996937952,3.0620480467683e-09
6.0797781750966e-06,0.999993920221825
0.999913539155818,8.6460844182121e-05
0.999999959614722,4.03852783150183e-08
4.18586058239282e-06,0.999995814139418
0.999998811180308,1.18881969230713e-06
0.999867403661512,0.000132596338488279
0.999989371675573,1.06283244271545e-05
0.999999963539469,3.64605305711352e-08
3.64389103548624e-12,0.999999999996356
0.999999629220011,3.70779988784579e-07
0.999994537889419,5.46211058107958e-06
1.62361805727198e-06,0.999998376381943
0.999833191621291,0.000166808378708962
0.999999252082664,7.4791733588379e-07
0.999888108481873,0.000111891518127185
1.6843417775455e-05,0.999983156582225
0.000131918740725394,0.999868081259275
2.47742194249041e-07,0.999999752257806
0.999722541041218,0.000277458958782353
0.999999727771537,2.72228462730955e-07
0.999999899427502,1.00572498071398e-07
4.77315858624903e-08,0.999999952268414
0.999612725652568,0.000387274347432209
0.999999632693486,3.67306513736754e-07
0.999999998574228,1.42577241851805e-09
1.19273193597407e-06,0.999998807268064
0.00789006844524443,0.992109931554756
2.99205370444422e-07,0.99999970079463
0.785675569142119,0.214324430857881
0.000608848119938969,0.999391151880061
0.990722961681127,0.00927703831887301
1.42259685603466e-06,0.999998577403144
0.00311747136994007,0.99688252863006
0.000149867330899813,0.9998501326691
0.999997913834554,2.08616544574527e-06
0.000517996699249776,0.99948200330075
6.86447507258691e-08,0.999999931355249
0.000261725784983816,0.999738274215016
0.999994498306512,5.50169348805723e-06
0.000149655312262267,0.999850344687738
0.999999853063821,1.46936179456174e-07
0.999994366060534,5.63393946577743e-06
0.998818556889809,0.00118144311019115
0.00482800398134084,0.995171996018659
1.78813865157353e-05,0.999982118613484
5.43479568388899e-05,0.999945652043161
0.999995087949556,4.91205044375509e-06
0.99998870861314,1.12913868595935e-05
0.999995176693776,4.82330622379919e-06
0.999999999805237,1.94762956164076e-10
0.999920786818494,7.92131815062893e-05
0.999983556993801,1.64430061987942e-05
0.999989529972597,1.0470027402733e-05
0.999999994202273,5.79772718614314e-09
0.175313668283025,0.824686331716975
0.000126368930880541,0.99987363106912
0.999999974517348,2.54826515995866e-08
0.343101009923986,0.656898990076014
0.000921035736055784,0.999078964263944
2.81442031236218e-06,0.999997185579688
1.85630358099851e-07,0.999999814369642
2.35873402825039e-07,0.999999764126597
1.84779994035448e-06,0.99999815220006
8.91469194115501e-12,0.999999999991085
0.000317343094616875,0.999682656905383
0.988080360724728,0.0119196392752722
